Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
John Brooks,23.0,USA,Centre-Back,30-273,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday October 28, 2023",Stuttgart,Hoffenheim,2-3,"Stuttgart, Germany",summary,away,1993-01-28
Kevin Vogt,22.0,GER,Centre-Back,32-035,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,,,"Saturday October 28, 2023",Stuttgart,Hoffenheim,2-3,"Stuttgart, Germany",summary,away,1991-09-22
Kevin Akpoguma,25.0,NGA,Centre-Back,28-192,90,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,,,"Saturday October 28, 2023",Stuttgart,Hoffenheim,2-3,"Stuttgart, Germany",summary,away,1995-04-19
Oliver Baumann,1.0,GER,Goalkeeper,33-148,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Saturday October 28, 2023",Stuttgart,Hoffenheim,2-3,"Stuttgart, Germany",summary,away,1990-06-01
15 Players,,,,,990,3,0,1,1,7,5,1,0,11,12,1,6,14,11,0,,,"Saturday October 28, 2023",Stuttgart,Hoffenheim,2-3,"Stuttgart, Germany",summary,away,
Phillip Tietz,21.0,GER,Forward,26-111,90,1,0,0,0,4,3,0,0,2,1,2,1,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1997-07-08
Ermedin Demirovic,9.0,BIH,Attacking Midfielder,25-217,90,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1998-03-25
Sven Michel,20.0,GER,Attacking Midfielder,33-105,62,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1990-07-14
Ruben Vargas,16.0,SUI,Forward / Midfielder,25-084,28,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1998-08-04
Fredrik Jensen,24.0,FIN,Attacking Midfielder,26-049,77,0,0,0,0,1,1,0,0,0,0,0,10,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1997-09-09
Dion Drena Beljo,7.0,CRO,Forward,21-241,13,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,2002-03-01
Elvis Rexhbecaj,8.0,KVX,Defensive Midfielder,25-361,90,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1997-11-01
Niklas Dorsch,30.0,GER,Defensive Midfielder,25-286,62,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1998-01-15
Arne Engels,27.0,BEL,Midfielder,20-050,28,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,2003-09-07
Mads Pedersen,3.0,DEN,Left Back,27-057,62,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1996-08-31
Iago,22.0,BRA,Defender / Midfielder,26-219,28,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1997-03-23
Ohis Felix Uduokhai,19.0,GER,Centre-Back,26-049,86,0,0,0,0,0,0,2,1,4,1,0,0,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1997-09-08
Jeffrey Gouweleeuw,6.0,NED,Centre-Back,32-110,90,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1991-07-09
Robert Gumny,2.0,POL,Right Back,25-146,77,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1998-06-04
Masaya Okugawa,14.0,JPN,Forward / Midfielder,27-197,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1996-04-13
Finn Dahmen,1.0,GER,Goalkeeper,25-215,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,1998-03-27
16 Players,,,,,986,2,1,0,0,8,5,6,1,17,14,6,24,5,4,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,home,
Jonas Wind,23.0,DEN,Forward,24-263,90,1,0,0,0,2,2,0,0,3,3,1,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1999-02-06
Patrick Wimmer,39.0,AUT,Attacking Midfielder,22-151,51,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,2001-05-29
Tiago Tomas,11.0,POR,Forward / Midfielder,21-134,39,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,2002-06-16
Lovro Majer,19.0,CRO,Attacking Midfielder,25-284,73,1,0,1,1,2,1,0,0,2,0,1,2,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1998-01-16
Yannick Gerhardt,31.0,GER,Defender / Midfielder,29-229,17,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1994-03-13
Kevin Paredes,40.0,USA,Attacking Midfielder,20-174,73,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,2003-05-07
Sebastiaan Bornauw,3.0,BEL,Defender,24-220,17,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1999-03-22
Maximilian Arnold,27.0,GER,Defensive Midfielder,29-154,90,0,0,0,0,1,1,1,0,2,0,0,3,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1994-05-26
Mattias Svanberg,32.0,SWE,Defensive Midfielder,24-296,90,0,0,0,0,2,1,0,0,1,6,0,6,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1999-01-05
Nicolas Cozza,8.0,FRA,Left Back,24-293,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1999-01-08
Ridle Baku,20.0,GER,Defender / Midfielder,25-203,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1998-04-08
Moritz Jenz,25.0,GER,Centre-Back,24-181,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1999-04-29
Vaclav Cerny,7.0,CZE,Forward / Midfielder,26-011,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1997-10-17
Maxence Lacroix,4.0,FRA,Centre-Back,23-205,90,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,2000-04-05
Joakim Maehle,21.0,DEN,Right Back,26-161,90,0,0,0,0,0,0,1,0,2,1,0,6,1,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1997-05-19
Pavao Pervan,12.0,AUT,Goalkeeper,35-349,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,1987-11-12
16 Players,,,,,990,2,0,1,1,13,6,4,0,15,17,2,25,2,6,1,,,"Saturday October 28, 2023",Augsburg,Wolfsburg,3-2,"Augsburg, Germany",summary,away,
Marvin Ducksch,7.0,GER,Forward,29-235,83,1,0,0,0,2,1,0,0,0,1,2,2,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1994-03-07
Nick Woltemade,29.0,GER,Forward / Midfielder,21-256,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,2002-02-13
Rafael Borre,19.0,COL,Forward,28-043,90,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1995-09-15
Olivier Deman,2.0,BEL,Left Midfielder,23-205,88,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,2000-04-05
Felix Agu,27.0,NGA,Defender / Midfielder,24-031,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1999-09-26
Leonardo Bittencourt,10.0,GER,Central Midfielder,29-313,75,0,0,0,0,3,0,0,0,2,3,0,3,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1993-12-18
Senne Lynen,14.0,BEL,Midfielder,24-251,15,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1999-02-18
Jens Stage,6.0,DEN,Central Midfielder,26-354,90,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1996-11-07
Romano Schmid,20.0,AUT,Central Midfielder,23-274,87,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,2000-01-26
Justin Njinmah,17.0,GER,Forward / Midfielder,22-347,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,2000-11-14
Mitchell Weiser,8.0,GER,Right Midfielder,29-190,90,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1994-04-21
Anthony Jung,3.0,GER,Centre-Back,31-359,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1991-11-02
Marco Friedl,32.0,AUT,Centre-Back,25-226,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1998-03-16
Milos Veljkovic,13.0,SRB,Centre-Back,28-032,90,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1995-09-26
Michael Zetterer,30.0,GER,Goalkeeper,28-108,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,1995-07-11
15 Players,,,,,990,1,1,0,0,10,4,1,0,12,13,3,13,5,8,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,home,
Kevin Behrens,17.0,GER,Forward,32-267,77,0,0,0,0,1,0,0,0,1,3,2,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1991-02-02
Mikkel Kaufmann,9.0,DEN,Forward,22-298,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,2001-01-02
Sheraldo Becker,27.0,SUR,Forward,28-261,77,0,0,0,0,1,0,0,0,2,0,1,6,1,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1995-02-09
Benedict Hollerbach,16.0,GER,Forward / Midfielder,22-164,13,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,2001-05-16
Robin Gosens,6.0,GER,Left Midfielder,29-115,77,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1994-07-04
Jerome Roussillon,26.0,GLP,Defender / Midfielder,30-295,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1993-01-06
Janik Haberer,19.0,GER,Central Midfielder,29-209,64,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1994-04-02
Alex Kral,33.0,CZE,Midfielder,25-162,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1998-05-18
Rani Khedira,8.0,TUN,Central Midfielder,29-274,59,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1994-01-26
Brenden Aaronson,7.0,USA,Central Midfielder,23-006,59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,2000-10-20
Aissa Laidouni,20.0,TUN,Defender / Midfielder,26-319,31,0,0,0,0,1,1,1,0,2,3,0,0,1,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1996-12-12
Christopher Trimmel,28.0,AUT,Right Midfielder,36-246,90,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1987-02-23
Diogo Leite,4.0,POR,Centre-Back,24-278,90,0,0,0,0,0,0,1,0,2,1,0,0,4,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1999-01-22
Robin Knoche,31.0,GER,Centre-Back,31-159,90,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1992-05-20
Leonardo Bonucci,23.0,ITA,Centre-Back,36-180,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1987-05-01
Frederik Ronnow,1.0,DEN,Goalkeeper,31-085,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,1992-08-02
16 Players,,,,,959,0,0,0,0,7,2,4,1,14,12,5,22,12,3,1,,,"Saturday October 28, 2023",Werder Bremen,Union Berlin,2-0,"Bremen, Germany",summary,away,
Jordan Pefok,13.0,USA,Forward,27-185,86,0,0,0,0,2,1,0,0,1,3,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1996-04-24
Tomas Cvancara,31.0,CZE,Forward,23-076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2000-08-12
Nathan N'Goumou,19.0,CMR,Attacking Midfielder,23-228,74,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2000-03-13
Robin Hack,25.0,GER,Forward / Midfielder,25-062,16,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1998-08-26
Alassane Plea,14.0,FRA,Attacking Midfielder,30-232,76,1,0,0,0,2,1,0,0,0,4,0,2,1,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1993-03-10
Christoph Kramer,23.0,GER,Midfielder,32-251,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1991-02-19
Franck Honorat,9.0,FRA,Attacking Midfielder,27-078,74,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1996-08-09
Patrick Herrmann,7.0,GER,Forward / Midfielder,32-258,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1991-02-11
Julian Weigl,8.0,GER,Defensive Midfielder,28-050,90,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1995-09-07
Rocco Reitz,27.0,GER,Defensive Midfielder,21-152,85,0,0,0,0,2,1,0,0,1,1,0,0,2,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2002-05-28
Fabio Chiarodia,2.0,ITA,Defender,18-145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2005-06-05
Luca Netz,20.0,GER,Left Back,20-166,90,0,0,0,0,1,0,0,0,0,0,0,4,1,3,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2003-05-14
Maximilian Wober,39.0,AUT,Centre-Back,25-266,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1998-02-04
Nico Elvedi,30.0,SUI,Centre-Back,27-028,90,0,0,0,0,1,1,0,0,0,1,0,0,2,3,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1996-09-28
Joe Scally,29.0,USA,Right Back,20-301,90,0,0,0,0,0,0,0,0,1,2,1,0,0,3,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,2002-12-31
Moritz Nicolas,33.0,GER,Goalkeeper,26-007,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,1997-10-21
16 Players,,,,,990,1,0,0,0,13,6,0,0,5,17,1,16,11,13,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,home,
Tim Kleindienst,10.0,GER,Forward,28-058,90,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1995-08-30
Jan-Niklas Beste,37.0,GER,Attacking Midfielder,24-297,69,0,0,0,0,1,1,0,0,1,1,0,3,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1999-01-03
Marvin Pieringer,18.0,GER,Forward,24-024,21,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1999-10-03
Adrian Beck,21.0,GER,Attacking Midfielder,26-141,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1997-06-09
Florian Pick,17.0,GER,Forward / Midfielder,28-050,45,0,0,0,0,1,0,1,0,2,1,0,3,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1995-09-07
Eren Dinkci,8.0,GER,Attacking Midfielder,21-319,90,1,0,0,0,1,1,1,0,2,0,0,4,1,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,2001-12-12
Norman Theuerkauf,30.0,GER,Defensive Midfielder,36-277,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1987-01-23
Denis Thomalla,11.0,GER,Forward / Midfielder,31-073,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1992-08-15
Lennard Maloney,33.0,USA,Defensive Midfielder,24-020,84,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1999-10-08
Stefan Schimmer,9.0,GER,Forward,29-183,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1994-04-28
Jonas Fohrenbach,19.0,GER,Left Back,27-275,90,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1996-01-25
Tim Siersleben,4.0,GER,Centre-Back,23-233,90,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,2000-03-08
Patrick Mainka,6.0,GER,Centre-Back,28-356,90,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1994-11-05
Omar Traore,23.0,GER,Right Back,25-266,45,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1998-02-03
Marnon Busch,2.0,GER,Defender / Midfielder,28-324,45,0,0,0,0,1,1,0,0,1,1,0,5,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1994-12-07
Kevin Muller,1.0,GER,Goalkeeper,32-227,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,1991-03-15
16 Players,,,,,990,1,0,0,0,9,4,3,0,17,4,0,23,8,8,1,,,"Saturday October 28, 2023",Mönchengladbach,Heidenheim,2-1,"Mönchengladbach, Germany",summary,away,
Lois Openda,17.0,BEL,Forward,23-254,74,2,0,0,0,6,4,0,0,1,1,1,1,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,2000-02-15
Benjamin Sesko,30.0,SVN,Forward,20-150,16,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,2003-05-30
Timo Werner,11.0,GER,Forward,27-236,62,1,0,1,1,3,3,0,0,1,0,0,0,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1996-03-05
Christoph Baumgartner,14.0,AUT,Forward / Midfielder,24-088,28,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1999-07-31
Xavi Simons,20.0,NED,Attacking Midfielder,20-190,62,0,2,0,0,4,1,0,0,0,1,0,2,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,2003-04-21
Dani Olmo,7.0,ESP,Forward / Midfielder,25-174,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1998-05-06
Fabio Carvalho,18.0,POR,Forward / Midfielder,21-059,21,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,2002-08-30
David Raum,22.0,GER,Defensive Midfielder,25-189,74,1,0,0,0,2,1,0,0,1,0,0,14,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1998-04-22
Christopher Lenz,3.0,GER,Defender / Midfielder,29-036,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1994-09-22
Amadou Haidara,8.0,MLI,Defensive Midfielder,25-270,90,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1998-01-30
Xaver Schlager,24.0,AUT,Defensive Midfielder,26-030,90,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1997-09-27
Benjamin Henrichs,39.0,GER,Defensive Midfielder,26-247,90,0,1,0,0,3,1,0,0,0,1,0,4,0,0,0,,,"Saturday October 28, 2023",RB Leipzig,Köln,6-0,"Leipzig, Germany",summary,home,1997-02-22
