Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Pep Chavarria,15,ESP,Defender / Midfielder,24-202,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,4/10/1998
Alvaro Garcia,18,ESP,Attacking Midfielder,30-002,89,1,0,0,0,3,1,0,0,1,0,0,2,4,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,10/26/1992
Esteban Saveljich,24,MNE,Defender,31-162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,5/20/1991
Unai Lopez,17,ESP,Attacking Midfielder,26-364,66,0,1,0,0,3,1,0,0,1,1,0,1,1,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,10/30/1995
Pathe Ciss,21,SEN,Midfielder,28-227,24,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,3/16/1994
Isaac Palazon Camacho,7,ESP,Attacking Midfielder,27-306,72,0,0,0,0,2,1,0,0,3,2,0,2,2,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,12/27/1994
Salvi,14,ESP,Midfielder,31-213,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,3/30/1991
Santi Comesana,6,ESP,Defensive Midfielder,26-024,89,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,10/4/1996
Pablo Munoz,28,ESP,Midfielder,19-055,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,9/4/2003
Oscar Valentin,23,ESP,Defensive Midfielder,28-070,90,0,0,0,0,1,0,0,0,5,1,0,0,2,2,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,8/20/1994
Fran Garcia,3,ESP,Left Back,23-076,90,0,0,0,0,1,0,0,0,1,1,0,1,3,1,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,8/14/1999
Catena,5,ESP,Centre-Back,28-001,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,10/28/1994
Florian Lejeune,19,FRA,Centre-Back,31-162,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,5/20/1991
Ivan Balliu,20,ALB,Right Back,30-301,90,0,0,0,0,0,0,0,0,1,1,0,4,2,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,1/1/1992
Stole Dimitrievski,1,MKD,Goalkeeper,28-308,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,12/25/1993
16 Players,,,,,990,1,1,0,0,15,5,1,0,20,9,0,12,18,4,0,,,"Saturday October 29, 2022",Sevilla,Rayo Vallecano,0-1,"Seville, Spain",summary,away,
Samuel Lino,16,BRA,Forward,22-310,90,0,0,0,0,2,2,1,0,0,0,0,4,4,2,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,12/23/1999
Edinson Cavani,7,URU,Forward,35-257,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,2/14/1987
Marcos Andre,22,BRA,Forward,26-009,73,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,10/19/1996
Justin Kluivert,9,NED,Forward,23-177,71,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,5/5/1999
Samu Castillejo,11,ESP,Forward / Midfielder,27-284,19,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,1/18/1995
Domingos Andre Ribeiro Almeida,18,POR,Central Midfielder,22-152,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,5/29/2000
Toni Lato,3,ESP,Defender,24-342,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,11/21/1997
Hugo Guillamon,6,ESP,Central Midfielder,22-271,90,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,1/31/2000
Dimitri Foulquier,20,FRA,Central Midfielder,29-220,90,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,3/23/1993
Jose Luis Gaya,14,ESP,Left Back,27-157,90,0,0,0,0,0,0,0,0,1,0,1,6,2,4,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,5/25/1995
Eray Comert,24,SUI,Centre-Back,24-267,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,2/4/1998
Gabriel Paulista,5,BRA,Centre-Back,31-337,90,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,11/26/1990
Thierry Correia,2,POR,Right Back,23-234,79,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,3/9/1999
Jesus Vazquez,21,ESP,Defender,19-300,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,1/2/2003
Giorgi Mamardashvili,25,GEO,Goalkeeper,22-030,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,9/28/2000
15 Players,,,,,990,0,0,0,0,3,2,4,0,13,7,1,13,12,13,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,home,
Ansu Fati,10,ESP,Forward,19-363,56,0,0,0,0,4,1,0,0,0,0,2,1,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,10/31/2002
Raphinha,22,BRA,Forward / Midfielder,25-319,34,0,1,0,0,1,0,0,0,0,1,0,6,0,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,12/13/1996
Robert Lewandowski,9,POL,Forward,34-069,90,1,0,0,0,3,1,0,0,1,2,1,0,2,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,8/20/1988
Ousmane Dembele,7,FRA,Forward,25-167,55,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,5/15/1997
Ferran Torres,11,ESP,Forward / Midfielder,22-242,35,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,2/29/2000
Pedri,8,ESP,Central Midfielder,19-338,90,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,11/25/2002
Sergio Busquets,5,ESP,Central Midfielder,34-105,55,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,7/15/1988
Gavi,30,ESP,Forward / Midfielder,18-085,35,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,8/4/2004
Frenkie de Jong,21,NED,Central Midfielder,25-170,90,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,5/12/1997
Jordi Alba,18,ESP,Left Back,33-222,90,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,3/21/1989
Eric Garcia,24,ESP,Centre-Back,21-293,41,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,1/9/2001
Marcos Alonso,17,ESP,Defender / Midfielder,31-305,49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,12/28/1990
Jules Kounde,23,FRA,Centre-Back,23-351,73,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,11/12/1998
Gerard Pique,3,ESP,Defender,35-269,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,2/2/1987
Alejandro Balde,28,ESP,Right Back,19-011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,10/18/2003
Marc-Andre ter Stegen,1,GER,Goalkeeper,30-182,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,4/29/1992
16 Players,,,,,990,1,1,0,0,13,2,5,0,7,12,3,21,11,8,0,,,"Saturday October 29, 2022",Valencia,Barcelona,0-1,"Valencia, Spain",summary,away,
Kike Barja,11,ESP,Forward,25-212,63,0,0,0,0,1,1,0,0,1,1,0,3,0,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,4/1/1997
Ruben Garcia,14,ESP,Forward / Midfielder,29-108,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,7/14/1993
Ante Budimir,17,CRO,Forward,31-100,63,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,7/22/1991
Jon Moncayola,7,ESP,Midfielder,24-170,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,5/13/1998
Ezequiel Avila,9,ARG,Forward,28-266,76,1,0,1,1,3,3,0,0,1,4,1,5,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,2/6/1994
Kike,18,ESP,Forward,32-339,14,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,11/25/1989
Moi Gomez,16,ESP,Central Midfielder,28-129,86,1,0,0,0,2,1,0,0,0,0,0,3,1,2,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,6/23/1994
Roberto Torres,10,ESP,Midfielder,33-237,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,3/7/1989
Lucas Torro,6,ESP,Central Midfielder,28-103,90,0,0,0,0,2,1,1,0,3,1,0,0,1,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,7/19/1994
Aimar Oroz,22,ESP,Central Midfielder,20-337,90,0,1,0,0,1,0,0,0,2,4,0,1,0,3,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,11/27/2001
Manu Sanchez,20,ESP,Left Back,22-067,86,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,8/23/2000
Juan Cruz Armada,3,ESP,Defender,30-094,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,7/27/1992
David Garcia,5,ESP,Centre-Back,28-258,90,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,2/14/1994
Unai Garcia,4,ESP,Centre-Back,30-269,90,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,2/3/1992
Ruben Pena,15,ESP,Right Back,31-104,90,0,0,0,0,2,0,0,0,1,1,0,6,3,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,7/18/1991
Aitor Fernandez,25,ESP,Goalkeeper,31-180,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,5/3/1991
16 Players,,,,,990,2,1,1,1,20,10,1,0,14,15,2,23,8,16,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,home,
Shon Weissman,9,ISR,Forward,26-258,72,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,2/14/1996
Sergi Guardiola,16,ESP,Forward / Midfielder,31-154,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,5/29/1991
Sergio Leon,7,ESP,Forward,33-297,90,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,1/6/1989
Lucas Olaza,12,URU,Left Midfielder,28-101,90,0,0,0,0,1,0,1,0,2,0,0,7,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,7/21/1994
Oscar Plano,10,ESP,Central Midfielder,31-261,90,0,0,0,0,2,1,0,0,0,6,0,1,0,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,2/11/1991
Roque Mesa,17,ESP,Central Midfielder,33-145,45,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,6/7/1989
Monchu,8,ESP,Midfielder,23-047,45,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,9/13/1999
Kike Perez,4,ESP,Central Midfielder,25-258,64,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,2/14/1997
Alvaro Aguado,6,ESP,Midfielder,26-182,26,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,4/30/1996
Lucas Oliveira Rosa,39,BRA,Right Midfielder,22-210,45,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,4/2/2000
Gonzalo Plata,11,ECU,Forward / Midfielder,21-363,45,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,10/31/2000
Jawad El Yamiq,15,MAR,Centre-Back,30-243,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,2/29/1992
Zouhair Feddal,3,MAR,Centre-Back,33-302,45,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,1/1/1989
Ivan Fresneda,27,ESP,Defender,18-032,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,9/27/2004
Javi Sanchez,5,ESP,Centre-Back,25-230,90,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,3/14/1997
Jordi Masip,1,ESP,Goalkeeper,33-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,1/3/1989
16 Players,,,,,990,0,0,0,0,7,2,3,0,16,14,3,21,5,8,0,,,"Sunday October 30, 2022",Osasuna,Valladolid,Feb-00,"Pamplona, Spain",summary,away,
Vinicius Junior,20,BRA,Forward,22-110,90,1,0,0,0,2,1,0,0,3,2,1,0,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,7/11/2000
Rodrygo,21,BRA,Forward,21-294,90,0,0,0,0,7,3,0,0,2,2,0,0,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,1/9/2001
Federico Valverde,15,URU,Forward,24-100,85,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,7/22/1998
Mariano,24,DOM,Forward,29-090,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,8/1/1993
Toni Kroos,8,GER,Central Midfielder,32-299,89,0,0,0,0,0,0,2,1,4,1,0,5,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,1/4/1990
Eduardo Camavinga,12,FRA,Central Midfielder,19-354,60,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,11/10/2002
Marco Asensio,11,ESP,Forward / Midfielder,26-282,30,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,1/21/1996
Luka Modric,10,CRO,Central Midfielder,37-051,90,0,0,0,0,2,0,1,0,2,0,0,3,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,9/9/1985
Ferland Mendy,23,FRA,Left Back,27-144,86,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,6/8/1995
Eder Militao,3,BRA,Defender / Midfielder,24-285,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,1/18/1998
David Alaba,4,AUT,Centre-Back,30-128,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,6/23/1992
Antonio Rudiger,22,GER,Centre-Back,29-241,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,3/3/1993
Dani Carvajal,2,ESP,Right Back,30-292,90,0,0,0,0,1,0,0,0,3,0,1,5,0,2,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,1/11/1992
Thibaut Courtois,1,BEL,Goalkeeper,30-172,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,5/10/1992
14 Players,,,,,989,1,1,0,0,19,6,3,1,16,8,2,16,8,4,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,home,
Valentin Castellanos,9,ARG,Forward,24-027,75,0,0,0,0,2,1,0,0,1,4,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,10/3/1998
Cristhian Stuani,7,URU,Forward / Midfielder,36-018,15,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,10/12/1986
Valery Fernandez,11,ESP,Left Winger,22-341,75,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,11/23/1999
Toni Villa,12,ESP,Midfielder,27-296,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,1/7/1995
Aleix Garcia,14,ESP,Attacking Midfielder,25-124,90,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,6/28/1997
Yangel Herrera,21,VEN,Attacking Midfielder,24-289,75,0,0,0,0,1,0,0,0,4,0,0,1,2,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,1/14/1998
Reinier,19,BRA,Forward / Midfielder,20-284,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,1/19/2002
Yan Couto,20,BRA,Right Winger,20-149,57,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,6/3/2002
Rodrigo Riquelme,17,ESP,Midfielder,22-211,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,4/1/2000
Oriol Romeu,18,ESP,Defensive Midfielder,31-036,90,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,9/24/1991
Miguel Gutierrez,3,ESP,Left Back,21-095,62,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,7/27/2001
Javi Hernandez,16,ESP,Defender,24-181,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,5/2/1998
David Lopez,5,ESP,Centre-Back,33-021,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,10/9/1989
Santiago Bueno,22,URU,Centre-Back,23-355,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,11/9/1998
Arnau Martinez,4,ESP,Right Back,19-188,90,0,0,0,0,1,0,1,0,1,2,0,1,0,3,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,4/25/2003
Paulo Gazzaniga,13,ARG,Goalkeeper,30-301,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,1/2/1992
16 Players,,,,,990,1,0,1,1,8,2,3,0,8,15,1,11,4,6,0,,,"Sunday October 30, 2022",Real Madrid,Girona,1-Jan,"Madrid, Spain",summary,away,
Inaki Williams,9,GHA,Forward,28-137,81,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,6/15/1994
Gorka Guruzeta,12,ESP,Forward,26-048,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,9/11/1996
Alex Berenguer,7,ESP,Attacking Midfielder,27-118,81,0,0,0,0,1,1,0,0,2,1,1,10,3,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,7/4/1995
Jon Morcillo,2,ESP,Midfielder,24-045,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,9/15/1998
Raul Garcia,22,ESP,Attacking Midfielder,36-111,68,0,1,0,0,5,1,1,0,2,3,0,1,2,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,7/11/1986
Unai Vencedor Paris,16,ESP,Midfielder,21-349,22,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,11/14/2000
Nico Williams,11,ESP,Attacking Midfielder,20-110,90,0,0,0,0,3,0,0,0,0,1,0,6,1,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,7/12/2002
Mikel Vesga,6,ESP,Defensive Midfielder,29-162,90,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,5/21/1993
Oihan Sancet,8,ESP,Defensive Midfielder,22-188,90,0,0,0,0,3,1,0,0,0,2,0,1,2,0,0,,,"Sunday October 30, 2022",Athletic Club,Villarreal,Jan-00,"Bilbao, Spain",summary,home,4/24/2000
