Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Oscar Rodriguez Arnaiz,7.0,ESP,Midfielder,26-061,45,0,0,0,0,2,1,1,0,1,2,0,2,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1998-06-28
Julian Chicco,24.0,ARG,Attacking Midfielder,26-228,70,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1998-01-12
Munir El Haddadi,23.0,MAR,Forward / Midfielder,28-362,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1995-09-01
Juan Cruz,11.0,ESP,Attacking Midfielder,24-125,65,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,2000-04-24
Roberto Lopez,21.0,ESP,Forward / Midfielder,24-126,25,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,2000-04-23
Seydouba Cisse,8.0,GUI,Defensive Midfielder,23-200,65,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,2001-02-09
Darko Brasanac,14.0,SRB,Midfielder,32-198,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1992-02-11
Yvan Neyou,17.0,CMR,Defensive Midfielder,27-238,84,0,0,0,0,2,0,1,0,2,2,0,0,0,1,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1997-01-03
Renato Tapia,5.0,PER,Defender / Midfielder,29-031,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1995-07-28
Javi Hernandez,20.0,ESP,Left Back,26-118,90,0,0,0,0,1,0,0,0,4,0,0,3,1,1,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1998-05-02
Sergi,6.0,ESP,Centre-Back,32-130,90,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1992-04-19
Jorge Saenz,3.0,ESP,Centre-Back,27-285,90,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1996-11-16
Valentin Rosier,12.0,FRA,Right Back,28-009,90,0,0,0,0,0,0,0,0,2,1,0,0,2,3,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1996-08-18
Juan Soriano,1.0,ESP,Goalkeeper,27-005,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,1997-08-23
16 Players,,,,,990,0,0,0,0,7,1,5,0,19,12,2,12,10,7,0,,,"Wednesday August 28, 2024",Valladolid,Leganés,0-0,"Valladolid, Spain",summary,away,
Alexander Sorloth,9.0,NOR,Forward,28-267,72,0,0,0,0,4,2,0,0,1,2,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1995-12-05
Reinildo Mandava,23.0,MOZ,Defender,30-220,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1994-01-20
Julian Alvarez,19.0,ARG,Forward,24-210,45,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,2000-01-30
Antoine Griezmann,7.0,FRA,Forward / Midfielder,33-160,45,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1991-03-21
Samuel Lino,12.0,BRA,Central Midfielder,24-249,45,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1999-12-23
Pablo Barrios,8.0,ESP,Midfielder,21-074,45,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,2003-06-15
Koke,6.0,ESP,Central Midfielder,32-233,90,0,0,0,0,3,1,0,0,2,0,0,0,1,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1992-01-07
Rodrigo De Paul,5.0,ARG,Central Midfielder,30-096,61,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1994-05-24
Angel Correa,10.0,ARG,Forward / Midfielder,29-172,29,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1995-03-09
Rodrigo Riquelme,17.0,ESP,Left Back,24-148,90,0,0,0,0,2,0,0,0,1,1,3,12,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,2000-04-01
Cesar Azpilicueta,3.0,ESP,Centre-Back,35-000,90,0,0,0,0,2,1,0,0,1,1,0,1,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1989-08-28
Axel Witsel,20.0,BEL,Centre-Back,35-229,90,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1989-01-11
Robin Le Normand,24.0,ESP,Centre-Back,27-291,90,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1996-11-10
Nahuel Molina,16.0,ARG,Right Back,26-144,45,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1998-04-06
Marcos Llorente,14.0,ESP,Defender / Midfielder,29-211,45,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1995-01-30
Jan Oblak,13.0,SVN,Goalkeeper,31-234,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,1993-01-07
16 Players,,,,,990,0,0,0,0,25,7,0,0,6,9,6,29,7,5,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,home,
Javi Puado,7.0,ESP,Forward,26-095,90,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1998-05-25
Alejo Veliz,9.0,ARG,Forward,20-344,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2003-09-19
Walid Cheddira,16.0,MAR,Forward,26-219,27,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1998-01-21
Alvaro Aguado,18.0,ESP,Central Midfielder,28-119,86,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1996-04-30
Jofre,17.0,ESP,Midfielder,23-072,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2001-06-17
Jose Gragera,15.0,ESP,Central Midfielder,23-272,65,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2000-11-28
Pol Lozano,10.0,ESP,Midfielder,24-327,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1999-10-06
Alex Kral,20.0,CZE,Central Midfielder,26-101,90,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1998-05-19
Carlos Romero,22.0,ESP,Left Back,22-304,63,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2001-10-29
Brian Olivan,14.0,ESP,Defender,30-149,27,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1994-04-01
Marash Kumbulla,4.0,ALB,Centre-Back,24-202,64,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2000-02-07
Sergi Gomez,3.0,ESP,Defender,32-153,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1992-03-27
Fernando Calero,5.0,ESP,Centre-Back,28-349,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1995-09-14
Omar El Hilali,23.0,MAR,Centre-Back,20-351,90,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2003-09-12
Alvaro Tejero,12.0,ESP,Right Back,28-039,90,0,0,0,0,1,0,0,0,1,1,0,7,0,1,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,1996-07-19
Joan Garcia,1.0,ESP,Goalkeeper,23-116,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,2001-05-04
16 Players,,,,,990,0,0,0,0,8,1,2,0,9,6,0,15,10,6,0,,,"Wednesday August 28, 2024",Atlético Madrid,Espanyol,0-0,"Madrid, Spain",summary,away,
Mikel Oyarzabal,10.0,ESP,Forward,27-129,28,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1997-04-21
Sheraldo Becker,11.0,SUR,Forward,29-201,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1995-02-08
Umar Sadiq,19.0,NGA,Forward,27-208,25,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1997-02-02
Sergio Gomez,17.0,ESP,Left Midfielder,23-359,80,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2000-09-03
Olasagasti,16.0,ESP,Midfielder,24-012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2000-08-15
Brais Mendez,23.0,ESP,Central Midfielder,27-234,80,1,0,0,0,2,1,0,0,0,2,1,0,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1997-01-06
Pablo Marin,28.0,ESP,Midfielder,21-056,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2003-07-03
Martin Zubimendi,4.0,ESP,Central Midfielder,25-208,90,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1999-02-01
Takefusa Kubo,14.0,JPN,Right Midfielder,23-085,90,0,0,0,0,1,0,1,0,0,5,0,1,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2001-06-04
Javi Lopez,12.0,ESP,Left Back,22-156,90,0,0,0,0,1,0,0,0,0,2,0,4,2,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2002-03-25
Jon Pacheco,20.0,ESP,Centre-Back,23-233,45,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2001-01-07
Jon Martin,31.0,ESP,Defender,18-127,45,0,0,0,0,2,0,1,0,4,0,0,0,0,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2006-04-23
Igor Zubeldia,5.0,ESP,Centre-Back,27-151,80,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1997-03-30
Benat Turrientes,22.0,ESP,Midfielder,22-210,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,2002-01-30
Hamari Traore,18.0,MLI,Right Back,32-214,90,0,0,0,0,0,0,0,0,3,2,0,1,2,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1992-01-27
Alex Remiro,1.0,ESP,Goalkeeper,29-157,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,1995-03-24
16 Players,,,,,928,1,1,0,0,10,1,4,1,16,13,3,21,7,5,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,home,
Asier Villalibre,9.0,ESP,Forward,26-333,62,1,0,1,1,3,1,0,0,2,2,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1997-09-30
Kike,17.0,ESP,Forward,34-277,28,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1989-11-25
Abde Rebbach,21.0,ALG,Attacking Midfielder,26-017,69,0,0,0,0,0,0,1,0,2,2,0,4,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1998-08-11
Toni Martinez,11.0,ESP,Forward,27-059,21,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1997-06-30
Jon Guridi,18.0,ESP,Attacking Midfielder,29-182,90,0,0,0,0,1,0,0,0,1,3,0,1,2,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1995-02-27
Carlos Vicente,7.0,ESP,Attacking Midfielder,25-127,89,0,0,0,0,1,0,0,0,0,1,0,10,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1999-04-23
Antonio Blanco,8.0,ESP,Midfielder,24-036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,2000-07-22
Carlos Benavidez,23.0,URU,Defensive Midfielder,26-151,45,0,0,0,0,1,0,0,0,2,2,0,1,2,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1998-03-30
Stoichkov,19.0,ESP,Forward / Midfielder,30-297,45,0,0,0,0,1,1,1,0,1,0,1,2,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1993-11-04
Ander Guevara,6.0,ESP,Defensive Midfielder,27-052,90,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1997-07-07
Moussa Diarra,22.0,MLI,Left Back,23-292,62,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,2000-11-09
Manu Sanchez,3.0,ESP,Defender,24-004,28,0,0,0,0,0,0,1,0,2,0,0,2,1,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,2000-08-23
Pica,36.0,ESP,Centre-Back,22-240,90,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,2001-12-31
Abdel Abqar,5.0,MAR,Centre-Back,25-171,90,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1999-03-10
Hugo Novoa,16.0,ESP,Right Back,21-240,90,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,2002-12-31
Antonio Sivera,1.0,ESP,Goalkeeper,28-017,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,1996-08-10
16 Players,,,,,990,2,0,1,1,14,5,4,0,13,16,3,23,11,6,0,,,"Wednesday August 28, 2024",Real Sociedad,Alavés,1-2,"San Sebastián, Spain",summary,away,
Bojan Miovski,19.0,MKD,Forward,25-066,63,0,0,0,0,1,0,0,0,1,0,3,2,1,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1999-06-24
Cristhian Stuani,7.0,URU,Forward / Midfielder,37-322,27,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1986-10-12
Abel Ruiz,9.0,ESP,Forward,24-214,73,1,0,0,0,3,1,0,0,1,0,0,2,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,2000-01-27
Yaser Asprilla,10.0,COL,Forward / Midfielder,20-284,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,2003-11-19
Bryan Gil,20.0,ESP,Left Midfielder,23-200,80,1,0,0,0,2,2,0,0,0,1,0,3,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,2001-02-10
Donny van de Beek,6.0,NED,Midfielder,27-133,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1997-04-18
Ivan Martin,23.0,ESP,Central Midfielder,25-197,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1999-02-13
Yangel Herrera,21.0,VEN,Central Midfielder,26-228,63,0,1,0,0,0,0,0,0,4,1,0,1,2,2,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1998-01-14
Oriol Romeu,14.0,ESP,Midfielder,32-340,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1991-09-24
Viktor Tsyhankov,8.0,UKR,Right Midfielder,26-288,80,1,1,0,0,2,1,0,0,0,1,0,3,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1997-11-15
Portu,24.0,ESP,Forward / Midfielder,32-100,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1992-05-20
Miguel Gutierrez,3.0,ESP,Left Back,23-033,90,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,2001-07-27
Daley Blind,17.0,NED,Centre-Back,34-173,90,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1990-03-09
David Lopez,5.0,ESP,Centre-Back,34-325,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1989-10-09
Alejandro Frances,16.0,ESP,Right Back,22-028,90,0,0,0,0,1,0,0,0,4,1,0,2,2,3,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,2002-08-01
Paulo Gazzaniga,13.0,ARG,Goalkeeper,32-240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,1992-01-01
16 Players,,,,,990,4,3,0,0,10,5,0,0,10,9,5,22,7,7,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,home,
Ante Budimir,17.0,CRO,Forward,33-038,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1991-07-22
Raul,9.0,ESP,Forward,23-300,33,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,2000-11-02
Bryan Zaragoza,19.0,ESP,Attacking Midfielder,22-355,67,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,2001-09-09
Iker Benito,27.0,ESP,Forward / Midfielder,22-019,23,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,2002-08-10
Aimar Oroz,10.0,ESP,Attacking Midfielder,22-276,58,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,2001-11-27
Pablo Ibanez,8.0,ESP,Midfielder,25-344,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1998-09-20
Jon Moncayola,7.0,ESP,Attacking Midfielder,26-108,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1998-05-13
Ruben Garcia,14.0,ESP,Forward / Midfielder,31-046,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1993-07-14
Moi Gomez,16.0,ESP,Defensive Midfielder,30-067,90,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1994-06-23
Lucas Torro,6.0,ESP,Defensive Midfielder,30-041,84,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1994-07-19
Javi Martinez,21.0,ESP,Midfielder,24-251,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1999-12-21
Juan Cruz Armada,3.0,ESP,Left Back,32-032,90,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1992-07-27
Jorge Herrando,5.0,ESP,Centre-Back,23-183,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,2001-02-27
Catena,24.0,ESP,Centre-Back,29-306,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1994-10-28
Nacho Vidal,2.0,ESP,Right Back,29-218,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1995-01-23
Sergio Herrera,1.0,ESP,Goalkeeper,31-085,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,1993-06-05
16 Players,,,,,990,0,0,0,0,1,0,0,0,9,10,2,6,5,9,0,,,"Thursday August 29, 2024",Girona,Osasuna,4-0,"Girona, Spain",summary,away,
Oliver McBurnie,16.0,SCO,Forward,28-086,77,0,1,0,0,1,0,0,0,3,0,0,0,2,0,0,,,"Thursday August 29, 2024",Las Palmas,Real Madrid,1-1,"Las Palmas, Spain",summary,home,1996-06-03
Jaime Mata,17.0,ESP,Forward / Midfielder,35-310,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,"Thursday August 29, 2024",Las Palmas,Real Madrid,1-1,"Las Palmas, Spain",summary,home,1988-10-23
Alberto Moleiro,10.0,ESP,Left Winger,20-334,60,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,,,"Thursday August 29, 2024",Las Palmas,Real Madrid,1-1,"Las Palmas, Spain",summary,home,2003-09-30
Benito Ramirez,11.0,ESP,Defender / Midfielder,29-049,30,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,"Thursday August 29, 2024",Las Palmas,Real Madrid,1-1,"Las Palmas, Spain",summary,home,1995-07-11
Kirian Rodriguez,20.0,ESP,Attacking Midfielder,28-177,80,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,,,"Thursday August 29, 2024",Las Palmas,Real Madrid,1-1,"Las Palmas, Spain",summary,home,1996-03-04
